url,country,phishing,reference,language
e-orteza.pl/dobra/szyna-cpm-kalisz/,PL,False,True,False
pomyslowegadzety.pl/pl/c/Lodz/69,PL,False,True,False
tustolica.pl/przeprowadzki-biur-i-przeprowadzki-mieszkan-w-warszawie_90012,PL,False,True,False
pasdam.pl/pl/c/Angora-Activ/254,PL,False,True,False
www.bilety24.pl/nfrontbuy/saleend/spid/475?repertoire=594692,PL,False,True,False
www.goracelaski.pl/leleczka-lol/,PL,False,True,False
m.mbostrobramska.pl/index.php/informator/kalendarium-i-ogloszenia-parafialne?start=108,PL,False,True,False
finanse.wp.pl/przeglad-informacji-ze-spolek-6115752142620801a,PL,False,True,False
notably.pl/region/pomorskie/czarne/,PL,False,True,False
szmaragdoweogrody.pl/kiscien_(leucothoe).php,PL,False,True,False
bydgoskieogloszenia.pl/ogloszenia/kategoria/183/sporty-wodne,PL,False,True,False
www.azkredyty.pl/kredyt-hipoteczny-w-specjalnej-ofercie-pko-banku-polskiego,PL,False,True,False
"www.rockkompas.pl/koncerty/?club=242,Klub+Mechanik",PL,False,True,False
trena.pl/184-pozostale,PL,False,True,False
mail3.bslubycza.pl/przelewy-zagraniczne-wazne-zmiany/,PL,False,True,False
beautyrazem.pl/poradniki/kontrola-pip/,PL,False,True,False
posamochod.pl/samochody/sulkowice,PL,False,True,False
ergold.pl/2846-zloty-pierscionek-z-diamentem-ey-25-005ct.html,PL,False,True,False
"www.suwalki24.pl/mobile/wiadomosci,5",PL,False,True,False
bazanitownic.pl/producenci-nitownic/yato/yt-36129/,PL,False,True,False
rataq.pl/wpis/kod-rabatowy-z-rataq-pl-kod-promocyjny-seohost,PL,False,True,False
"www.biznesoferty.pl/ogloszenia/franczyza,1.html",PL,False,True,False
www.fedrowanie.siecobywatelska.pl/accounts/login/?next=/sprawy/udzial-gmin-w-ochronie-lasow-633,PL,False,True,False
edukatorek.pl/zrecznosciowe/12637-rzucanie-obreczy-gra-zrecznosciowa-kauczukowa-rb-20095-rubbabu.html,PL,False,True,False
statystyki-taborowe.xaa.pl/136.html,PL,False,True,False
plejady.pl/pzl-mielec-ts-8-bies/,PL,False,True,False
estida.net.pl/wozki-warsztatowe/205-wozek-z-2-szafkami.html,PL,False,True,False
sp10tbg.pl/index.php?start=112,PL,False,True,False
przedszkole439.waw.pl/deklaracja-dostepnosci,PL,False,True,False
docplayer.pl/9213326-W-trosce-o-twoje-bezpieczenstwo.html,PL,False,True,False
sp7lubin.pl/page/160/?_page=123,PL,False,True,False
bpp.agh.edu.pl/htmle.php?file=publikacja-pktm-iflf.html&id_publ=23206&id_autor=4102&html,PL,False,True,False
sp-jedrzychowice.zw.pl/sks-2/,PL,False,True,False
martapawelec.pl/moje-konto/?action=register,PL,False,True,False
empeki.pl/category/mps-aktualosci/,PL,False,True,False
"pyskowice.com.pl/i,zniszczyli-bankomaty-i-ukradli-gotowke,405147,808638.html",PL,False,True,False
cartexim.pl/pl/c/Sluchawki/237,PL,False,True,False
fachowyinzynier.pl/odbiory-mieszkan-swiebodzin,PL,False,True,False
bip.mgoklipiany.pl/index.php?id=132,PL,False,True,False
njufront.pl/pl/index,PL,False,True,False
